clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,analysis_tier,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
repeat_high_short-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,p,32,32,,3105309729225828238,20260826,repeat_high_short-rep08,8,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,1486918495616394073,20260826,repeat_high_short-rep01,1,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,6566840017249158017,20260826,repeat_high_short-rep02,2,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,4642787978972848128,20260826,repeat_high_short-rep03,3,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,8424793417753976084,20260826,repeat_high_short-rep04,4,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,5897494910305100146,20260826,repeat_high_short-rep05,5,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,362849367427029657,20260826,repeat_high_short-rep06,6,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,4677605101141283771,20260826,repeat_high_short-rep07,7,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,3105309729225828238,20260826,repeat_high_short-rep08,8,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,f,96,96,,1486918495616394073,20260826,repeat_high_short-rep01,1,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,f,96,96,,6566840017249158017,20260826,repeat_high_short-rep02,2,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,f,96,96,,4642787978972848128,20260826,repeat_high_short-rep03,3,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,f,96,96,,8424793417753976084,20260826,repeat_high_short-rep04,4,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,f,96,96,,5897494910305100146,20260826,repeat_high_short-rep05,5,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,f,96,96,,362849367427029657,20260826,repeat_high_short-rep06,6,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,f,96,96,,4677605101141283771,20260826,repeat_high_short-rep07,7,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,pizzicato,real_counterfactual_primary,43,f,96,96,,3105309729225828238,20260826,repeat_high_short-rep08,8,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,p,32,32,,1486918495616394073,20260826,repeat_high_short-rep01,1,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,p,32,32,,6566840017249158017,20260826,repeat_high_short-rep02,2,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,p,32,32,,4642787978972848128,20260826,repeat_high_short-rep03,3,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,p,32,32,,8424793417753976084,20260826,repeat_high_short-rep04,4,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,p,32,32,,5897494910305100146,20260826,repeat_high_short-rep05,5,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,p,32,32,,362849367427029657,20260826,repeat_high_short-rep06,6,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,p,32,32,,4677605101141283771,20260826,repeat_high_short-rep07,7,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,p,32,32,,3105309729225828238,20260826,repeat_high_short-rep08,8,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,1486918495616394073,20260826,repeat_high_short-rep01,1,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,6566840017249158017,20260826,repeat_high_short-rep02,2,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,4642787978972848128,20260826,repeat_high_short-rep03,3,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,8424793417753976084,20260826,repeat_high_short-rep04,4,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,5897494910305100146,20260826,repeat_high_short-rep05,5,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,362849367427029657,20260826,repeat_high_short-rep06,6,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,4677605101141283771,20260826,repeat_high_short-rep07,7,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,3105309729225828238,20260826,repeat_high_short-rep08,8,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,f,96,96,,1486918495616394073,20260826,repeat_high_short-rep01,1,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,f,96,96,,6566840017249158017,20260826,repeat_high_short-rep02,2,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,f,96,96,,4642787978972848128,20260826,repeat_high_short-rep03,3,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,f,96,96,,8424793417753976084,20260826,repeat_high_short-rep04,4,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,f,96,96,,5897494910305100146,20260826,repeat_high_short-rep05,5,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,f,96,96,,362849367427029657,20260826,repeat_high_short-rep06,6,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,f,96,96,,4677605101141283771,20260826,repeat_high_short-rep07,7,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
repeat_high_short-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,repeat_high_short,repeat,high,short,legato_slur,real_counterfactual_primary,49,f,96,96,,3105309729225828238,20260826,repeat_high_short-rep08,8,1.0,1.0,120,86.0,True,0.75,data/midi/sweep/steps/n120/repeat_high_short-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/repeat_high_short-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,sustain,real_counterfactual_primary,36,p,32,32,,8581516642195686860,20260826,leap_low_long-rep01,1,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
leap_low_long-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,leap_low_long,leap,low,long,sustain,real_counterfactual_primary,36,p,32,32,,6011668959522092922,20260826,leap_low_long-rep02,2,1.0,1.0,120,,False,0.75,data/midi/sweep/steps/n120/leap_low_long-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/leap_low_long-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
